Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/customer/v1/interaction/inquiry/model/manage;1;TIBCO-SOA;/SONAECOM/CORP/Services/CustomerServiceModel;CustomerServiceModel;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/inquiry/model/manage;1;TIBCO-SOA;/SONAECOM/CORP/Services/CustomerServiceModel;CustomerServiceModel;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/model/search;1;TIBCO-SOA;/SONAECOM/CORP/Services/CustomerServiceModel;CustomerServiceModel;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/inquiry/model/search;1;TIBCO-SOA;/SONAECOM/CORP/Services/CustomerServiceModel;CustomerServiceModel;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/process;1;TIBCO-SOA;/SOA/Enterprise/Process/CreateProcess/1.0;CreateProcess/1.0;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/process;1;TIBCO-SOA;/SOA/Enterprise/Process/CreateProcess/1.0;CreateProcess/1.0;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/inquiry/process/*;1;TIBCO-SOA;/SOA/Enterprise/Process/GetProcess/1.0;GetProcess/1.0;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/inquiry/process/*;1;TIBCO-SOA;/SOA/Enterprise/Process/GetProcess/1.0;GetProcess/1.0;customer-interaction;apigee-hybrid;private;available
PUT;/customer/v1/interaction/inquiry/process/*;1;TIBCO-SOA;/SOA/Enterprise/Process/UpdateProcess/1.0;UpdateProcess/1.0;customer-interaction;apigee-hybrid;public;available
PUT;/customer/v1/interaction/inquiry/process/*;1;TIBCO-SOA;/SOA/Enterprise/Process/UpdateProcess/1.0;UpdateProcess/1.0;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/process/search;1;TIBCO-SOA;/SOA/Enterprise/Process/SearchProcess/1.0;SearchProcess/1.0;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/process/search;1;TIBCO-SOA;/SOA/Enterprise/Process/SearchProcess/1.0;SearchProcess/1.0;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/inquiry/process;1;TDV;/json/CRMCustomer/Process/GetProcess/v2_0;N/A;customer-interaction;apigee-hybrid;private;available
GET;/customer/v1/interaction/inquiry/process;1;TDV;/json/CRMCustomer/Process/GetProcess/v2_0;N/A;customer-interaction;apigee-hybrid;public;available
PUT;/customer/v1/interaction/inquiry/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiry;UpdateCustomerInquiry;customer-interaction;apigee-hybrid;private;deprecated
PUT;/customer/v1/interaction/inquiry/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiry;UpdateCustomerInquiry;customer-interaction;apigee-hybrid;public;deprecated
POST;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/CreateCustomerInquiryRequest;CreateCustomerInquiryRequest;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/CreateCustomerInquiryRequest;CreateCustomerInquiryRequest;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/GetCustomerInquiryRequest;GetCustomerInquiryRequest;customer-interaction;apigee-hybrid;public;deprecated
GET;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/GetCustomerInquiryRequest;GetCustomerInquiryRequest;customer-interaction;apigee-hybrid;private;deprecated
PUT;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiryRequest;UpdateCustomerInquiryRequest;customer-interaction;apigee-hybrid;public;deprecated
PUT;/customer/v1/interaction/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiryRequest;UpdateCustomerInquiryRequest;customer-interaction;apigee-hybrid;private;deprecated
POST;/customer/v1/interaction/inquiry/search;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchCustomerInquiry;SearchCustomerInquiry;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/inquiry/search;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchCustomerInquiry;SearchCustomerInquiry;customer-interaction;apigee-hybrid;private;available
POST;/customer/v2/interaction/inquiry/search;2;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchCustomerInquiry/1.0;SearchCustomerInquiry/1.0;customer-interaction;apigee-hybrid;private;available
POST;/customer/v2/interaction/inquiry/search;2;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchCustomerInquiry/1.0;SearchCustomerInquiry/1.0;customer-interaction;apigee-hybrid;public;available
POST;/customer/v2/interaction/inquiry/upload;2;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiry;UpdateCustomerInquiry;customer-interaction;apigee-hybrid;public;available
POST;/customer/v2/interaction/inquiry/upload;2;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateCustomerInquiry;UpdateCustomerInquiry;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/view/search;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchPublicView;SearchPublicView;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/inquiry/view/search;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/SearchPublicView;SearchPublicView;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction;1;TIBCO-SOA;//SOA/Enterprise/CommsManager/CreateCustomerInteraction;CreateCustomerInteraction;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction;1;TIBCO-SOA;//SOA/Enterprise/CommsManager/CreateCustomerInteraction;CreateCustomerInteraction;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/*;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/GetCustomerInteraction;GetCustomerInteraction;customer-interaction;apigee-hybrid;private;available
GET;/customer/v1/interaction/*;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/GetCustomerInteraction;GetCustomerInteraction;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/relation/search;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/SearchCustomerInteractionRelation;SearchCustomerInteractionRelation;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/relation/search;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/SearchCustomerInteractionRelation;SearchCustomerInteractionRelation;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/search;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/SearchCustomerInteraction;SearchCustomerInteraction;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/search;1;TIBCO-SOA;/SOA/Enterprise/CommsManager/SearchCustomerInteraction;SearchCustomerInteraction;customer-interaction;apigee-hybrid;public;available
POST;/customer/v2/interaction/survey;2;TIBCO-SOA;/SOA/Enterprise/Customer/CreateCustomerSurvey/1.0;CreateCustomerSurvey/1.0;customer-interaction;apigee-hybrid;public;available
POST;/customer/v2/interaction/survey;2;TIBCO-SOA;/SOA/Enterprise/Customer/CreateCustomerSurvey/1.0;CreateCustomerSurvey/1.0;customer-interaction;apigee-hybrid;private;available
GET;/customer/v1/interaction/lead;1;TIBCO-SOA;/SOA/Enterprise/Customer/SearchCustomerLead/1.0;SearchCustomerLead/1.0;customer-interaction;apigee-hybrid;private;available
GET;/customer/v1/interaction/lead;1;TIBCO-SOA;/SOA/Enterprise/Customer/SearchCustomerLead/1.0;SearchCustomerLead/1.0;customer-interaction;apigee-hybrid;public;available
POST;/customer/v1/interaction/service/incident/;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/CreateServiceIncident;CreateServiceIncident;customer-interaction;apigee-hybrid;private;available
POST;/customer/v1/interaction/service/incident/;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/CreateServiceIncident;CreateServiceIncident;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/service/incident/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/GetServiceIncident;GetServiceIncident;customer-interaction;apigee-hybrid;public;available
GET;/customer/v1/interaction/service/incident/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/GetServiceIncident;GetServiceIncident;customer-interaction;apigee-hybrid;private;available
PUT;/customer/v1/interaction/service/incident/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateServiceIncident;UpdateServiceIncident;customer-interaction;apigee-hybrid;public;available
PUT;/customer/v1/interaction/service/incident/*;1;TIBCO-SOA;/SOA/Enterprise/CustomerInquiry/UpdateServiceIncident;UpdateServiceIncident;customer-interaction;apigee-hybrid;private;available
PUT;/customer/v2/order/*/cancel;2;TIBCO-SOA;/SOA/Enterprise/Order/CancelOrder/1.0;CancelOrder/1.0;customer-order;apigee-hybrid;private;available
PUT;/customer/v2/order/*/cancel;2;TIBCO-SOA;/SOA/Enterprise/Order/CancelOrder/1.0;CancelOrder/1.0;customer-order;apigee-hybrid;public;available
PUT;/customer/v1/order/*/cancel;1;TIBCO-SOA;/SOA/Enterprise/Order/CancelOrder/1.0;CancelOrder/1.0;customer-order;apigee-hybrid;private;deprecated
PUT;/customer/v1/order/*/cancel;1;TIBCO-SOA;/SOA/Enterprise/Order/CancelOrder/1.0;CancelOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order/*/cancel/validate;2;TIBCO-SOA;/SOA/Enterprise/Order/ValidateCancelOrder/1.0;ValidateCancelOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v1/order/*/cancel/validate;1;TIBCO-SOA;/SOA/Enterprise/Order/ValidateCancelOrder/1.0;ValidateCancelOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order/*/cancel/validate;2;TIBCO-SOA;/SOA/Enterprise/Order/ValidateCancelOrder/1.0;ValidateCancelOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v1/order/*/cancel/validate;1;TIBCO-SOA;/SOA/Enterprise/Order/ValidateCancelOrder/1.0;ValidateCancelOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v1/order/commercial;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateCommercialOrder/1.0;CreateCommercialOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order/commercial;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateCommercialOrder/1.0;CreateCommercialOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v2/order/commercial;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateCommercialOrder/1.0;CreateCommercialOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v1/order/commercial;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateCommercialOrder/1.0;CreateCommercialOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v1/order/*/deactivate;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateDeactivateOrder/1.0;CreateDeactivateOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/deactivate;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateDeactivateOrder/1.0;CreateDeactivateOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order/*/deactivate;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateDeactivateOrder/1.0;CreateDeactivateOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v2/order/*/deactivate;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateDeactivateOrder/1.0;CreateDeactivateOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v2/order/document;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order/document;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v1/order/document;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order/document;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
GET;/customer/v1/order/*;1;TDV;/json/CRMCustomer/Order/GetOrder/v2_0;N/A;customer-order;apigee-hybrid;public;available
GET;/customer/v1/order/*;1;TDV;/json/CRMCustomer/Order/GetOrder/v2_0;N/A;customer-order;apigee-hybrid;private;available
GET;/customer/v2/order;2;TIBCO-SOA;/SOA/Enterprise/Order/GetOrder/1.0;GetOrder/1.0;customer-order;apigee-hybrid;public;deprecated
GET;/customer/v2/order;2;TIBCO-SOA;/SOA/Enterprise/Order/GetOrder/1.0;GetOrder/1.0;customer-order;apigee-hybrid;private;deprecated
GET;/customer/v2/order/*;2;TIBCO-SOA;/SOA/Enterprise/Order/GetOrder/1.0;GetOrder/1.0;customer-order;apigee-hybrid;public;deprecated
GET;/customer/v2/order/*;2;TIBCO-SOA;/SOA/Enterprise/Order/GetOrder/1.0;GetOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v1/order/search/offer;1;salesforce;/services/apexrest/vlocity_cmt/v1/integrationprocedure/S2C_IP_GetOffersOpenOrders;N/A;customer-order;apigee-hybrid;public;available
POST;/customer/v1/order/search/offer;1;salesforce;/services/apexrest/vlocity_cmt/v1/integrationprocedure/S2C_IP_GetOffersOpenOrders;N/A;customer-order;apigee-hybrid;private;available
POST;/customer/v2/order/*/deactivate/ownership;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateChangeOwnershipDeactivateOrder/1.0;CreateChangeOwnershipDeactivateOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v1/order/*/deactivate/ownership;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateChangeOwnershipDeactivateOrder/1.0;CreateChangeOwnershipDeactivateOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/deactivate/ownership;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateChangeOwnershipDeactivateOrder/1.0;CreateChangeOwnershipDeactivateOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order/*/deactivate/ownership;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateChangeOwnershipDeactivateOrder/1.0;CreateChangeOwnershipDeactivateOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v1/order/schedule;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order/schedule;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order/schedule;2;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order/schedule;1;TIBCO-SOA;/SOA/Enterprise/Order/CreateOrder;CreateOrder;customer-order;apigee-hybrid;private;deprecated
GET;/customer/v1/order/search;1;TDV;/json/CRMCustomer/Order/SearchOrders/v1_0;N/A;customer-order;apigee-hybrid;private;available
GET;/customer/v1/order/search;1;TDV;/json/CRMCustomer/Order/SearchOrders/v1_0;N/A;customer-order;apigee-hybrid;public;available
POST;/customer/v2/order/activate;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyToSubscriptionActivation/1.0;ReceiveNotifyToSubscriptionActivation/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v2/order/activate;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyToSubscriptionActivation/1.0;ReceiveNotifyToSubscriptionActivation/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v2/order/*/suspension;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageSuspensionOrder/1.0;ManageSuspensionOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v1/order/*/suspension;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageSuspensionOrder/1.0;ManageSuspensionOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/suspension;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageSuspensionOrder/1.0;ManageSuspensionOrder/1.0;customer-order;apigee-hybrid;private;deprecated
POST;/customer/v2/order/*/suspension;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageSuspensionOrder/1.0;ManageSuspensionOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v2/order/*/receive/pendency;2;TIBCO-SOA;/SOA/Enterprise/Order/ReceiveClosePendencyOrder/1.0;ReceiveClosePendencyOrder/1.0;customer-order;apigee-hybrid;private;available
POST;/customer/v1/order/*/receive/pendency;1;TIBCO-SOA;/SOA/Enterprise/Order/ReceiveClosePendencyOrder/1.0;ReceiveClosePendencyOrder/1.0;customer-order;apigee-hybrid;public;deprecated
POST;/customer/v2/order/*/receive/pendency;2;TIBCO-SOA;/SOA/Enterprise/Order/ReceiveClosePendencyOrder/1.0;ReceiveClosePendencyOrder/1.0;customer-order;apigee-hybrid;public;available
POST;/customer/v1/order/*/receive/pendency;1;TIBCO-SOA;/SOA/Enterprise/Order/ReceiveClosePendencyOrder/1.0;ReceiveClosePendencyOrder/1.0;customer-order;apigee-hybrid;private;deprecated
PUT;/customer/v1/order/*/address/resourceAccessPoint/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateAccessPointStatus/1.0;UpdateAccessPointStatus/1.0;customer-order-address;apigee-hybrid;public;available
PUT;/customer/v1/order/*/address/resourceAccessPoint/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateAccessPointStatus/1.0;UpdateAccessPointStatus/1.0;customer-order-address;apigee-hybrid;private;available
POST;/customer/v1/order/*/billing/account;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateBillingAccount/1.0;CreateBillingAccount/1.0;customer-order-billing;apigee-hybrid;private;available
POST;/customer/v1/order/*/billing/account;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateBillingAccount/1.0;CreateBillingAccount/1.0;customer-order-billing;apigee-hybrid;public;available
PUT;/customer/v1/order/*/billing/account;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateBillingAccount/1.0;UpdateBillingAccount/1.0;customer-order-billing;apigee-hybrid;private;available
PUT;/customer/v1/order/*/billing/account;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateBillingAccount/1.0;UpdateBillingAccount/1.0;customer-order-billing;apigee-hybrid;public;available
POST;/customer/v1/order/*/billing/billingOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateBillingOrder/1.0;CreateBillingOrder/1.0;customer-order-billing;apigee-hybrid;private;available
POST;/customer/v1/order/*/billing/billingOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateBillingOrder/1.0;CreateBillingOrder/1.0;customer-order-billing;apigee-hybrid;public;available
DELETE;/customer/v1/order/*/billing/commercialGroup;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteCommercialGroup/1.0;DeleteCommercialGroup/1.0;customer-order-billing;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/billing/commercialGroup;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteCommercialGroup/1.0;DeleteCommercialGroup/1.0;customer-order-billing;apigee-hybrid;public;available
POST;/customer/v1/order/*/billing/commercialPackage;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateCommercialPackage/1.0;CreateCommercialPackage/1.0;customer-order-billing;apigee-hybrid;public;available
POST;/customer/v1/order/*/billing/commercialPackage;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateCommercialPackage/1.0;CreateCommercialPackage/1.0;customer-order-billing;apigee-hybrid;private;available
POST;/customer/v1/order/*/billing/mobile/takeOver;1;TIBCO-SOA;/SOA/Enterprise/Vom/MobileTakeOver/1.0;MobileTakeOver/1.0;customer-order-billing;apigee-hybrid;private;available
POST;/customer/v1/order/*/billing/mobile/takeOver;1;TIBCO-SOA;/SOA/Enterprise/Vom/MobileTakeOver/1.0;MobileTakeOver/1.0;customer-order-billing;apigee-hybrid;public;available
PUT;/customer/v1/order/*/billing/product/activate;1;None;None;N/A;customer-order-billing;apigee-hybrid;private;available
PUT;/customer/v1/order/*/billing/product/activate;1;None;None;N/A;customer-order-billing;apigee-hybrid;public;available
POST;/customer/v1/order/*/communication;1;TIBCO-SOA;/SOA/Enterprise/Vom/SendNotification/1.0;SendNotification/1.0;customer-order-communication;apigee-hybrid;public;available
POST;/customer/v1/order/*/communication;1;TIBCO-SOA;/SOA/Enterprise/Vom/SendNotification/1.0;SendNotification/1.0;customer-order-communication;apigee-hybrid;private;available
POST;/customer/v2/order/*/communication;2;TIBCO-SOA;/SOA/Enterprise/Vom/SendNotification/2.0;SendNotification/2.0;customer-order-communication;apigee-hybrid;private;available
POST;/customer/v2/order/*/communication;2;TIBCO-SOA;/SOA/Enterprise/Vom/SendNotification/2.0;SendNotification/2.0;customer-order-communication;apigee-hybrid;public;available
POST;/customer/v1/order/*/communication/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelNotification/1.0;CancelNotification/1.0;customer-order-communication;apigee-hybrid;public;available
POST;/customer/v1/order/*/communication/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelNotification/1.0;CancelNotification/1.0;customer-order-communication;apigee-hybrid;private;available
POST;/customer/v1/order/*/dunning/*/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyCloseDunningOrder/1.0;NotifyCloseDunningOrder/1.0;customer-order-dunning;apigee-hybrid;private;available
POST;/customer/v1/order/*/dunning/*/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyCloseDunningOrder/1.0;NotifyCloseDunningOrder/1.0;customer-order-dunning;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/ONTAuthentication/search;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetONTAuthentication/1.0;GetONTAuthentication/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/ONTAuthentication/search;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetONTAuthentication/1.0;GetONTAuthentication/1.0;customer-order-equipments;apigee-hybrid;private;available
GET;/customer/v1/order/*/equipments/available;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetAvailableMobileResource/1.0;GetAvailableMobileResource/1.0;customer-order-equipments;apigee-hybrid;private;available
GET;/customer/v1/order/*/equipments/available;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetAvailableMobileResource/1.0;GetAvailableMobileResource/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/availableStock;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetResourceAvailableStock/1.0;GetResourceAvailableStock/1.0;customer-order-equipments;apigee-hybrid;private;available
POST;/customer/v1/order/*/equipments/availableStock;1;TIBCO-SOA;/SOA/Enterprise/Vom/GetResourceAvailableStock/1.0;GetResourceAvailableStock/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/manage;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageResourceNetworkOperation/1.0;ManageResourceNetworkOperation/1.0;customer-order-equipments;apigee-hybrid;private;available
POST;/customer/v1/order/*/equipments/manage;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageResourceNetworkOperation/1.0;ManageResourceNetworkOperation/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/reserve;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReserveEquipment/1.0;ReserveEquipment/1.0;customer-order-equipments;apigee-hybrid;private;available
POST;/customer/v1/order/*/equipments/reserve;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReserveEquipment/1.0;ReserveEquipment/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/equipments/validate;1;TIBCO-SOA;/SOA/Enterprise/Vom/ValidateEquipments/1.0;ValidateEquipments/1.0;customer-order-equipments;apigee-hybrid;private;available
POST;/customer/v1/order/*/equipments/validate;1;TIBCO-SOA;/SOA/Enterprise/Vom/ValidateEquipments/1.0;ValidateEquipments/1.0;customer-order-equipments;apigee-hybrid;public;available
POST;/customer/v1/order/*/event/digitalBirth;1;TIBCO-SOA;/SOA/Enterprise/Vom/DigitalBirth/1.0;DigitalBirth/1.0;customer-order-event;apigee-hybrid;private;available
POST;/customer/v1/order/*/event/digitalBirth;1;TIBCO-SOA;/SOA/Enterprise/Vom/DigitalBirth/1.0;DigitalBirth/1.0;customer-order-event;apigee-hybrid;public;available
POST;/customer/v1/order/*/event;1;TIBCO-SOA;/SOA/Enterprise/Vom/SendEvent/1.0;SendEvent/1.0;customer-order-event;apigee-hybrid;private;available
POST;/customer/v1/order/*/event;1;TIBCO-SOA;/SOA/Enterprise/Vom/SendEvent/1.0;SendEvent/1.0;customer-order-event;apigee-hybrid;public;available
POST;/customer/v1/order/*/inquiry/close;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseInquiry/1.0;CloseInquiry/1.0;customer-order-inquiry;apigee-hybrid;private;available
POST;/customer/v1/order/*/inquiry/close;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseInquiry/1.0;CloseInquiry/1.0;customer-order-inquiry;apigee-hybrid;public;available
POST;/customer/v2/order/*/inquiry/close;2;TIBCO-SOA;/SOA/Enterprise/Vom/CloseInquiry/2.0;CloseInquiry/2.0;customer-order-inquiry;apigee-hybrid;private;available
POST;/customer/v2/order/*/inquiry/close;2;TIBCO-SOA;/SOA/Enterprise/Vom/CloseInquiry/2.0;CloseInquiry/2.0;customer-order-inquiry;apigee-hybrid;public;available
POST;/customer/v1/order/*/inquiry;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInquiry/1.0;CreateInquiry/1.0;customer-order-inquiry;apigee-hybrid;private;available
POST;/customer/v1/order/*/inquiry;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInquiry/1.0;CreateInquiry/1.0;customer-order-inquiry;apigee-hybrid;public;available
PUT;/customer/v1/order/*/inquiry/*/process;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateProcess/1.0;UpdateProcess/1.0;customer-order-inquiry;apigee-hybrid;private;available
PUT;/customer/v1/order/*/inquiry/*/process;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateProcess/1.0;UpdateProcess/1.0;customer-order-inquiry;apigee-hybrid;public;available
POST;/customer/v1/order/*/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateCustomerInteraction/1.0;CreateCustomerInteraction/1.0;customer-order-inquiry;apigee-hybrid;private;available
